can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,predicted_points
True,False,0.0,0.0,488464,0,0,0,0,0,2,0.0,0.0,0,65,0,575,False,96,39,40,503,0.0,False,714,0.0,False,,4,6,8,0,0,3964,0,0,0.0,747,,409,618,False,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,616,215,603,213,562,202,616,215,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,673,185,112,55,623,214,679,230,0.0,0.0,0.0
True,False,100.0,100.0,508479,0,0,-3,3,0,1,-0.5,-0.5,0,155,0,581,False,174,178,42,567,3.0,False,345,0.4,False,,0,6,8,122385,0,123731,0,0,4.3,378,58.0,392,316,False,567,540,0,0,1,9,0,0,0,0,0,20,0,59,157.6,0.0,0,15.9,6,0.0,0.0,0.0,8.83,0,0,0,0,0,0,0,341,32,657,72,623,55,417,32,,,,,,,0.0,3.33,0.0,0.0,1.47,1.5,625,34,206,53,140,20,286,42,1.0,0.17,18.18
True,False,0.0,0.0,428399,0,0,-6,6,0,3,0.0,0.0,0,254,0,621,False,74,361,59,358,2.0,False,239,0.4,False,,4,6,8,163911,0,170986,0,0,4.1,375,173.0,286,618,False,358,362,1,2,1,4,0,0,0,2,0,0,0,90,88.0,95.4,141,32.3,3,2.3,0.45,2.75,5.96,0,0,0,0,0,0,0,406,189,305,180,230,133,353,176,,,,,,,0.57,0.0,0.11,0.68,1.48,0.99,84,55,721,294,304,137,282,88,0.75,0.25,23.725
True,False,,,547692,0,0,0,0,0,3,-0.5,-0.5,0,451,0,695,False,174,603,45,643,0.0,False,559,0.0,False,,0,6,8,694,0,502,0,0,0.0,599,241.0,311,542,False,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,744,310,740,310,724,302,744,310,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,455,288,404,92,748,311,747,312,0.0,0.0,0.0
True,False,,,550615,0,0,0,0,0,3,0.5,-0.5,0,499,0,696,False,174,603,45,655,2.1,False,249,0.0,False,,0,6,8,4403,0,2304,0,0,3.8,267,241.0,207,63,False,655,177,1,1,1,0,0,0,0,1,0,0,0,55,67.4,72.7,32,17.1,1,0.2,0.26,0.46,1.41,0,0,0,0,0,0,0,422,194,330,190,374,199,407,195,,,,,,,0.1,0.0,0.13,0.23,0.72,0.0,459,292,408,96,272,117,640,254,0.51,0.51,17.6495
True,False,,,577016,0,0,0,0,0,2,-0.5,-0.5,0,251,0,697,False,174,603,40,691,1.0,False,2,0.1,False,,0,6,8,14436,0,10420,0,0,1.0,8,241.0,145,84,False,691,168,0,0,0,3,0,0,0,1,0,0,0,8,13.6,2.5,13,2.9,2,0.22,0.01,0.23,2.09,0,0,0,0,0,0,0,494,177,486,175,423,151,498,173,,,,,,,0.12,0.0,0.01,0.13,1.12,1.61,708,216,147,86,471,165,538,186,1.07,0.0,4.42
True,False,,,100048548,0,0,0,0,0,5,6.3,-0.5,9,143,0,740,False,174,603,15,13,0.0,False,425,1.7,False,,0,6,8,70327,0,37890,0,0,62.7,462,106.0,56,181,False,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,9,2,5,0,0,7,20,568,18,546,18,497,18,568,18,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,787,3,18,18,578,18,614,13,0.0,0.0,94.3662154345697
True,False,,,609640,0,0,0,0,0,3,-0.5,-0.5,0,341,0,771,False,174,603,45,736,1.0,False,28,0.0,False,,0,6,8,412,0,240,0,0,0.2,34,73.0,55,351,False,736,7,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.9,0,0.2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,546,253,500,245,747,317,547,253,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,488,307,437,111,506,230,770,325,0.0,0.0,1.0
True,False,100.0,100.0,622758,0,0,0,0,0,2,-0.5,-0.5,0,0,0,774,False,174,519,40,754,0.0,False,31,0.0,False,,0,6,8,480,0,304,0,0,0.0,40,10.0,124,582,False,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,659,251,647,250,610,243,659,251,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,730,235,169,105,666,250,741,252,0.0,0.0,0.0
True,False,,,567119,0,0,0,0,0,4,-0.5,-0.5,0,461,0,781,False,174,603,45,673,1.0,False,461,0.0,False,,0,6,8,5840,0,3217,0,0,0.2,495,241.0,311,406,False,673,1,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.0,17,2.0,0,0.06,0.0,0.06,0.0,0,0,0,0,0,0,0,533,56,749,67,412,55,510,57,,,,,,,5.4,0.0,0.0,5.4,0.0,0.0,466,75,415,16,500,55,603,79,0.0,0.0,1.0
True,False,,,536238,0,0,0,0,0,2,-0.5,-0.5,0,199,0,782,False,174,603,40,626,0.0,False,590,0.0,False,,0,6,8,372,0,181,0,0,0.0,629,241.0,368,87,False,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,631,227,619,226,580,217,631,227,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,694,203,133,73,638,226,739,251,0.0,0.0,0.0
True,False,,,591382,0,0,0,0,0,2,-0.5,-0.5,0,167,0,787,False,174,603,40,710,0.0,False,34,0.0,False,,0,6,8,225,0,113,0,0,0.0,266,206.0,113,217,False,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,647,241,635,240,597,232,647,241,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,715,222,154,92,654,240,762,259,0.0,0.0,0.0
True,False,100.0,100.0,205533,0,0,-1,1,1,4,3.7,-1.0,1,128,0,11,False,174,475,59,200,1.8,False,503,0.7,False,,0,7,31,332394,0,321499,0,0,9.0,539,241.0,397,595,False,200,1018,3,2,2,17,0,0,0,4,1,0,4,186,192.2,163.7,475,82.5,9,5.94,0.83,6.77,14.29,0,0,0,0,0,0,0,320,28,234,25,68,24,194,25,,,,,,,0.53,0.0,0.07,0.6,1.26,1.5,81,23,718,63,343,38,246,41,0.8,0.18,55.18919736842105
True,False,75.0,75.0,172850,0,0,-4,4,0,2,1.3,-0.8,0,47,0,160,False,24,589,46,125,1.6,False,131,0.5,False,,1,7,31,56707,0,110689,0,0,2.8,140,241.0,55,434,False,125,254,1,0,0,4,0,0,0,1,0,0,0,54,99.6,69.2,37,20.7,1,0.25,0.88,1.13,2.84,0,0,0,0,0,0,0,402,144,336,109,360,122,395,136,,,,,,,0.09,0.0,0.31,0.4,1.01,1.42,353,49,452,217,371,122,258,100,0.35,0.0,13.375
True,False,0.0,0.0,466117,0,0,0,0,0,3,0.0,0.0,0,370,0,190,False,88,94,45,457,0.0,False,10,0.1,False,,4,7,31,6178,0,35185,0,0,0.0,15,,409,618,False,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,710,282,707,282,687,273,710,282,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,403,250,352,54,715,283,491,177,0.0,0.0,0.0
True,False,0.0,0.0,438464,0,0,-2,2,0,3,0.0,0.0,0,81,0,193,False,28,303,48,378,1.5,False,187,0.0,False,,2,7,31,12980,0,20016,0,0,4.0,113,132.0,164,137,False,378,443,0,1,1,6,0,0,0,1,0,0,0,71,58.6,25.7,23,10.8,4,0.4,0.11,0.51,7.53,0,0,0,0,0,0,0,432,196,418,218,395,206,439,208,,,,,,,0.08,0.0,0.02,0.1,1.53,1.22,311,201,520,165,386,179,571,219,0.81,0.2,19.388333333333332
True,False,100.0,100.0,427623,0,0,-1,1,0,2,2.0,-1.0,2,84,0,194,False,174,458,44,357,2.8,False,572,0.2,False,,0,7,31,39594,0,40987,0,0,15.5,115,229.0,346,559,False,357,1921,1,1,7,31,0,0,0,2,1,0,2,249,470.8,45.0,181,69.6,22,1.33,0.6,1.93,29.78,0,0,0,0,0,0,0,153,59,371,129,199,39,235,74,,,,,,,0.06,0.0,0.03,0.09,1.4,1.45,528,104,281,184,168,51,364,139,1.03,0.33,70.53333998681057
True,False,0.0,0.0,515621,0,0,-2,2,0,2,0.0,0.0,0,79,0,195,False,28,304,43,590,1.0,False,570,0.0,False,,2,7,31,2767,0,14454,0,0,0.2,134,145.0,47,338,False,590,90,0,0,0,2,0,0,0,0,0,0,0,3,18.2,1.3,0,2.0,1,0.0,0.02,0.02,1.39,0,0,0,0,0,0,0,486,174,495,183,632,251,508,175,,,,,,,0.0,0.0,0.02,0.02,1.39,2.0,595,134,245,160,480,174,572,198,1.0,0.0,1.0
True,False,75.0,75.0,57328,0,0,-2,2,0,2,-0.8,-0.8,0,373,0,196,False,24,590,43,680,1.4,False,139,0.1,False,,1,7,31,10509,0,15927,0,0,4.2,149,241.0,202,80,False,680,477,0,0,1,11,0,0,0,1,0,0,0,48,66.6,51.8,8,12.4,5,0.02,0.24,0.26,10.11,0,0,0,0,0,0,0,425,153,359,122,440,161,429,152,,,,,,,0.0,0.0,0.05,0.05,1.91,2.08,559,109,209,135,401,135,466,163,0.94,0.19,18.187833333333334
True,False,0.0,0.0,450535,0,0,0,0,0,3,0.0,0.0,0,316,0,197,False,138,19,45,418,0.0,False,197,0.0,False,,4,7,31,0,0,481,0,0,0.0,214,241.0,19,72,False,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,702,275,698,275,679,266,702,275,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,393,242,342,46,707,276,780,331,0.0,0.0,0.0
True,False,100.0,100.0,232413,0,0,0,0,2,3,9.7,-1.0,3,127,0,199,False,174,325,70,301,4.4,False,214,14.6,False,,0,7,31,3030839,0,4722130,0,0,21.1,236,241.0,366,585,False,301,2588,8,8,10,34,0,0,1,1,0,0,15,605,685.0,849.2,691,222.4,31,10.39,4.67,15.06,35.03,0,0,0,0,0,0,0,62,18,15,13,38,23,16,11,1.0,,1.0,,2.0,,0.36,0.0,0.16,0.52,1.22,1.18,27,15,775,333,28,15,27,8,1.08,0.35,150.0257837301587
True,False,0.0,0.0,209036,0,0,2,-2,2,2,0.0,0.0,0,321,0,200,False,6,580,47,210,3.4,False,279,5.7,False,,2,7,31,1349618,0,1494548,0,0,24.7,291,241.0,243,263,False,210,3059,3,2,11,42,3,0,0,7,1,0,11,492,827.0,237.6,247,131.0,34,1.87,2.01,3.88,41.55,0,0,0,0,0,0,0,28,9,183,38,137,17,98,15,,,,,,,0.06,0.0,0.06,0.12,1.22,1.24,325,44,467,225,101,21,65,21,1.0,0.32,116.94818268537016
True,False,100.0,100.0,172649,0,0,1,-1,3,1,2.3,-1.0,2,111,0,201,False,174,264,46,123,3.6,False,297,11.7,False,,0,7,31,1875205,0,2293286,0,0,29.3,315,241.0,408,234,False,123,3420,0,0,11,51,0,1,0,3,0,104,8,466,853.6,30.0,4,88.6,38,0.01,0.02,0.03,50.33,0,0,0,0,0,0,0,20,6,406,4,465,2,172,6,,,,,,,0.0,2.74,0.0,0.0,1.32,1.34,352,13,451,71,78,13,36,5,1.0,0.29,131.24943452380955
True,False,0.0,0.0,156074,0,0,-3,3,0,2,0.0,0.0,0,432,0,202,False,93,354,42,94,0.0,False,311,0.1,False,,4,7,31,3729,0,10465,0,0,0.0,325,241.0,31,618,False,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,664,253,655,252,620,245,664,253,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,611,144,192,120,671,252,519,182,0.0,0.0,0.0
True,False,100.0,100.0,108413,0,0,-1,1,0,3,0.7,-1.0,3,518,0,203,False,174,417,49,34,2.0,False,316,0.0,False,,0,7,31,14203,0,16110,0,0,13.7,329,241.0,367,333,False,34,2100,0,4,10,31,0,0,0,11,0,0,3,278,335.2,462.6,90,87.5,24,1.09,2.64,3.73,31.64,0,0,0,0,0,0,0,224,98,83,65,286,159,177,96,2.0,,,,,,0.05,0.0,0.11,0.16,1.36,1.33,239,151,529,170,299,133,569,217,1.03,0.43,65.3599691003441
True,False,100.0,100.0,209400,0,0,-4,4,0,3,0.0,-1.0,2,98,0,205,False,174,163,51,217,1.3,False,351,0.1,False,,0,7,31,16667,0,62189,0,0,8.8,383,108.0,21,89,False,217,1545,0,0,3,27,0,0,0,4,1,0,0,246,219.2,314.1,145,68.2,15,1.12,1.55,2.67,25.74,0,0,0,0,0,0,0,291,132,135,95,228,131,240,123,5.0,,,,,,0.07,0.0,0.09,0.16,1.5,1.57,186,111,622,238,426,201,459,166,0.87,0.17,45.05731094928462
True,False,100.0,100.0,152551,0,0,-2,2,0,3,0.7,-1.0,2,231,0,206,False,174,270,48,83,1.8,False,394,0.1,False,,0,7,31,14286,0,16376,0,0,12.1,426,48.0,20,507,False,83,2270,0,1,6,36,0,0,0,9,0,0,2,326,401.4,190.2,197,78.7,26,1.07,1.75,2.82,33.55,0,0,0,0,0,0,0,179,74,216,145,181,114,205,106,,,,,,,0.04,0.0,0.07,0.11,1.33,1.43,286,185,495,149,334,153,531,200,1.03,0.24,60.175443181818174
True,False,100.0,100.0,231747,0,0,0,0,3,4,0.3,-1.0,2,229,0,207,False,174,423,75,296,4.1,False,435,8.3,False,,0,7,31,4153805,0,3894652,0,0,20.0,469,73.0,401,565,False,296,2642,14,2,9,37,0,0,0,2,0,0,27,576,671.6,405.4,800,187.3,33,13.77,2.28,16.05,37.94,0,0,0,0,0,0,0,69,7,100,5,24,11,45,9,,,,,1.0,,0.47,0.0,0.08,0.55,1.29,1.26,16,6,788,82,41,13,47,10,1.12,0.31,152.45465458152958
True,False,100.0,100.0,536694,0,0,-1,1,0,3,-0.7,-1.0,1,338,0,208,False,174,143,44,628,2.2,False,233,0.2,False,,0,7,31,125961,0,120611,0,0,2.0,443,30.0,87,4,False,628,52,1,0,0,0,0,0,0,0,0,0,0,34,48.4,1.2,66,11.5,0,0.28,0.18,0.46,0.4,0,0,0,0,0,0,0,440,200,496,241,315,173,432,202,,,,,,,0.48,0.0,0.31,0.79,0.69,0.0,543,325,296,23,252,107,347,110,0.0,0.0,9.23
True,False,,,169593,0,0,-1,1,0,1,-1.0,-1.0,0,424,0,209,False,174,603,39,118,0.0,False,436,0.4,False,,0,7,31,38649,0,92806,0,0,0.0,471,241.0,183,182,False,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,578,50,558,32,511,12,578,50,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,746,70,43,10,587,50,271,39,0.0,0.0,0.0
True,False,,,244723,0,0,-2,2,1,2,2.7,-1.0,5,498,0,210,False,174,603,48,327,3.3,False,468,2.1,False,,0,7,31,412152,0,434799,0,0,25.6,502,241.0,217,11,False,327,3090,0,6,12,46,0,0,0,2,0,0,4,455,630.8,559.1,170,136.2,37,1.31,3.67,4.98,46.45,0,0,0,0,0,0,0,78,30,64,11,205,44,91,13,,,,,,,0.04,0.0,0.11,0.15,1.35,1.34,306,39,515,233,115,27,135,52,1.08,0.35,119.27975703463197
True,False,100.0,100.0,247348,0,0,2,-2,4,2,3.3,-1.0,2,103,0,211,False,174,214,52,342,3.8,False,489,19.3,False,,0,7,31,3673253,0,1971404,0,0,27.3,522,48.0,390,520,False,342,3229,4,6,11,46,0,0,0,10,0,0,9,480,816.6,634.2,524,197.6,37,4.92,3.46,8.38,46.3,0,0,0,0,0,0,0,30,11,47,8,58,1,34,1,,,,,,,0.14,0.0,0.1,0.24,1.29,1.28,171,22,640,247,62,7,18,5,1.03,0.31,132.82411294261294
True,False,0.0,0.0,531989,0,0,0,0,0,3,0.0,0.0,0,109,0,212,False,135,10,45,613,0.0,False,534,0.0,False,,4,7,31,0,0,313,0,0,0.0,569,,409,618,False,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,735,303,731,303,715,295,735,303,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,444,279,393,83,739,304,794,342,0.0,0.0,0.0
True,False,0.0,0.0,450542,0,0,0,0,0,3,0.0,0.0,0,237,0,213,False,93,50,45,420,0.0,False,559,0.0,False,,4,7,31,755,0,19767,0,0,0.0,599,,409,618,False,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,704,277,700,277,681,268,704,277,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,395,244,344,48,709,278,633,250,0.0,0.0,0.0
True,False,0.0,0.0,86417,0,0,-4,4,0,3,0.0,0.0,0,232,0,214,False,59,355,46,784,1.0,False,605,0.0,False,,4,7,31,10674,0,18423,0,0,2.6,638,81.0,178,618,False,784,95,0,0,0,3,0,0,0,0,0,0,0,43,22.8,42.9,46,11.0,0,0.17,0.14,0.31,1.53,0,0,0,0,0,0,0,476,219,374,203,350,187,436,206,,,,,,,0.16,0.0,0.13,0.29,1.45,2.84,349,227,448,119,511,233,562,212,0.0,0.0,12.135
True,False,100.0,100.0,55494,0,0,-2,2,0,2,-1.0,-1.0,0,242,0,215,False,174,305,43,665,0.5,False,701,0.1,False,,0,7,31,5123,0,14353,0,0,0.2,734,241.0,376,586,False,665,71,0,0,0,2,0,0,0,1,0,0,0,-3,5.8,10.3,0,1.6,1,0.0,0.01,0.01,1.57,0,0,0,0,0,0,0,511,182,461,162,625,248,518,181,,,,,,,0.0,0.0,0.01,0.01,1.99,2.54,558,108,208,134,554,193,493,174,1.27,0.0,1.0
True,False,0.0,0.0,496221,0,0,-3,3,0,3,0.0,0.0,0,4,0,216,False,5,581,47,534,2.1,False,709,0.1,False,,2,7,31,23205,0,58123,0,0,8.9,742,241.0,5,98,False,534,1314,0,2,4,21,0,0,0,2,0,0,0,244,261.2,381.4,69,71.2,16,0.38,2.17,2.55,19.34,0,0,0,0,0,0,0,264,120,106,77,312,171,230,116,4.0,,,,,,0.03,0.0,0.15,0.18,1.32,1.44,339,220,481,138,275,120,412,144,1.1,0.27,42.91368557831058
True,False,100.0,100.0,224068,0,0,-1,1,0,1,-1.0,-1.0,0,344,0,445,False,174,516,39,274,0.0,False,681,7.2,False,,0,7,31,321661,0,1380507,0,0,0.0,708,229.0,397,484,False,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,581,53,562,36,515,16,581,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,753,74,50,14,590,53,53,9,0.0,0.0,0.0
True,False,100.0,100.0,232185,0,0,-5,5,4,3,3.3,-1.0,9,200,0,585,False,174,286,55,299,3.9,False,601,5.3,False,,0,7,31,2403131,0,1870962,0,0,27.1,337,189.0,27,498,False,299,2708,8,7,10,39,0,0,0,4,0,0,14,542,675.0,618.0,866,215.9,30,10.82,6.82,17.64,38.63,0,0,0,0,0,0,0,66,21,53,44,20,11,18,13,,,,,,,0.36,0.0,0.23,0.59,1.28,1.3,112,70,692,277,55,26,70,20,1.0,0.33,150.59329653679654
True,False,100.0,100.0,574398,0,0,-1,1,0,3,-1.0,-1.0,0,159,0,644,False,174,168,44,681,0.0,False,686,0.0,False,,0,7,31,8400,0,6492,0,0,0.0,713,104.0,242,512,False,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,683,266,678,266,654,256,683,266,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,550,332,303,30,688,267,605,236,0.0,0.0,0.0
True,False,,,489706,0,0,0,0,0,3,0.7,-1.0,1,264,0,645,False,174,603,45,505,1.5,False,169,0.1,False,,0,7,31,41584,0,34933,0,0,7.6,187,242.0,182,225,False,505,494,1,1,0,8,0,0,0,1,0,0,1,129,138.8,101.8,90,33.2,4,0.77,0.41,1.18,9.3,0,0,0,0,0,0,0,361,166,297,176,285,158,351,174,3.0,,2.0,,,,0.14,0.0,0.07,0.21,1.69,1.46,411,253,360,57,383,178,488,176,0.73,0.0,34.18353814935065
True,False,0.0,0.0,579075,0,0,0,0,0,3,0.0,0.0,0,40,0,646,False,69,289,45,699,1.0,False,8,0.0,False,,4,7,31,9074,0,8035,0,0,0.4,14,241.0,392,618,False,699,4,0,0,0,0,0,0,0,0,0,0,0,4,4.0,10.6,1,1.5,0,0.02,0.01,0.03,0.0,0,0,0,0,0,0,0,523,240,459,234,478,242,520,240,,,,,,,0.45,0.0,0.22,0.67,0.0,0.0,473,299,422,103,501,227,638,253,0.0,0.0,2.02
True,False,,,530318,0,0,0,0,0,3,-1.0,-1.0,0,269,0,647,False,174,603,45,609,0.0,False,575,0.0,False,,0,7,31,4797,0,4004,0,0,0.0,615,241.0,118,130,False,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,733,302,729,302,712,294,733,302,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,441,278,390,82,737,303,645,257,0.0,0.0,0.0
True,False,100.0,100.0,437499,0,0,0,0,1,2,2.0,-1.0,2,349,0,650,False,174,477,45,374,3.3,False,383,0.9,False,,0,7,31,224879,0,141184,0,0,25.3,417,73.0,397,103,False,374,3116,1,2,11,45,0,0,0,5,0,0,9,463,723.8,113.7,277,111.4,35,3.5,1.01,4.51,44.59,0,0,0,0,0,0,0,53,21,281,80,122,12,131,33,,,,,,,0.1,0.0,0.03,0.13,1.29,1.3,389,67,338,201,113,25,216,83,1.01,0.32,115.45975108225106
True,False,,,590012,0,0,0,0,0,2,-1.0,-1.0,0,65,0,666,False,174,603,40,707,1.0,False,376,0.0,False,,0,7,31,6072,0,5226,0,0,0.5,408,241.0,392,299,False,707,11,0,0,0,1,0,0,0,0,0,0,0,1,8.0,4.6,0,1.3,0,0.0,0.02,0.02,0.06,0,0,0,0,0,0,0,507,180,478,169,596,231,521,182,,,,,,,0.0,0.0,0.16,0.16,0.49,8.18,714,221,153,91,472,166,589,205,0.0,0.0,2.015
True,False,,,576980,0,0,0,0,0,4,-1.0,-1.0,0,534,0,676,False,174,603,45,690,0.0,False,429,0.2,False,,0,7,31,90714,0,71865,0,0,0.0,466,241.0,244,112,False,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,757,70,754,70,737,70,757,70,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,471,78,420,19,760,73,329,53,0.0,0.0,0.0
True,False,100.0,100.0,606921,0,0,-3,3,0,3,2.3,-1.0,1,437,0,730,False,174,485,47,734,3.1,False,210,0.1,False,,0,7,31,22951,0,18038,0,0,4.7,231,241.0,241,259,False,734,138,1,2,0,3,0,0,0,0,0,0,3,72,74.8,38.4,51,16.4,1,0.32,0.39,0.71,2.15,0,0,0,0,0,0,0,418,193,386,207,338,181,414,198,,,,,,,0.21,0.0,0.25,0.46,1.4,1.96,345,224,487,142,135,59,530,199,0.65,0.0,22.150833333333335
True,False,,,100044409,0,0,0,0,0,5,8.7,-1.0,9,395,0,741,False,174,603,8,9,0.0,False,255,1.9,False,,0,7,31,217927,0,141220,0,0,160.0,272,14.0,266,570,False,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,7,5,4,2,3,5,26,559,9,537,9,488,9,559,9,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,798,14,9,9,569,9,590,12,0.0,0.0,117.13040018315017
True,False,100.0,100.0,440323,0,0,-2,2,0,4,-0.5,-0.5,0,37,0,156,False,174,502,53,383,1.2,False,97,0.1,False,,0,8,11,13420,0,19014,0,0,2.3,103,2.0,397,202,False,383,327,0,0,2,2,0,0,0,1,0,0,0,23,20.2,53.8,43,10.9,4,0.11,0.11,0.22,3.82,0,0,0,0,0,0,0,482,47,358,40,353,47,437,45,,,,,,,0.03,0.0,0.03,0.06,1.05,0.55,153,40,659,49,442,47,522,71,1.1,0.55,11.135
True,False,100.0,100.0,121599,0,0,-4,4,0,3,2.0,-0.5,1,1,0,217,False,174,382,51,62,2.8,False,187,0.5,False,,0,8,11,164611,0,165308,0,0,18.4,2,132.0,125,0,False,62,2563,3,2,11,33,0,0,0,3,1,0,5,333,352.6,379.4,348,107.6,31,4.15,1.41,5.56,34.38,0,0,0,0,0,0,0,210,93,107,78,97,63,138,80,,,,,,,0.15,0.0,0.05,0.2,1.21,1.16,180,107,616,234,174,73,266,82,1.09,0.39,91.28669047889673
True,False,,,486385,0,0,-2,2,1,4,4.0,-0.5,2,385,0,218,False,174,603,48,494,2.9,False,260,3.9,False,,0,8,11,1436358,0,1072086,0,0,18.1,84,90.0,382,609,False,494,1521,8,0,4,24,0,0,0,2,0,0,11,295,373.2,163.9,666,119.5,15,7.89,0.44,8.33,18.8,0,0,0,0,0,0,0,197,20,233,24,43,18,116,20,,,,,,,0.47,0.0,0.03,0.5,1.11,1.42,314,61,523,31,151,22,99,18,0.89,0.24,90.79222450371694
True,False,0.0,0.0,480455,0,0,-1,1,0,2,0.0,0.0,0,222,0,219,False,12,573,49,484,2.9,False,89,1.9,False,,2,8,11,382261,0,419180,0,0,18.0,95,241.0,269,550,False,484,2509,0,1,9,28,0,0,0,4,0,0,3,420,624.6,57.7,130,81.3,28,1.2,0.61,1.81,29.83,0,0,0,0,0,0,0,87,32,350,116,240,64,198,62,,,,,,,0.04,0.0,0.02,0.06,1.07,1.0,268,33,558,240,152,41,140,53,1.0,0.32,89.92757339736285
